,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,write_delta,was_cached,cache_writes,cache_reads,execution,execution_trigger,triggered_by,network_speed,total_runtime,runtime,size
53473be2038750612d8e9a90b336d5a1,,select,584059,120.27024642274522,0,0.0019858233157280724,0,1,2405.404928454904,16,4A,,2024-04-15 04:06:20,0.0002059213990756845,0.00411842798151369,0.0031023784901758012,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c6ccf0e3b5dea7530396454301cc1,1250000000.0,0.0014621793980039385,0.0014621793980039385,666311.0
aa89eb5b62a800a5e5e5090846193512,,select,584059,47.660736735225626,0,0.0032541189211433615,0,1,953.2147347045125,16,4A,,2024-04-15 04:06:20,8.160260647507465e-05,0.001632052129501493,0.001034126163391934,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c6ccf0e3b5dea7530396454301cc1,1250000000.0,0.0020951073609488326,0.0020951073609488326,384431.0
326f2f8b299c9ba759e51b0cbaf0996b,,select,584059,1.4781518989792883,0,0.004950244787962458,0,1,29.56303797958576,16,4A,,2024-04-15 04:06:20,2.530826336002507e-06,5.0616526720050135e-05,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c6ccf0e3b5dea7530396454301cc1,1250000000.0,0.0029423944269331317,0.0029423944269331317,103011.0
d7ab59822e1d07f4b653b52f674c2323,,select,584059,4.564381076997158,0,0.003396273874766215,0,1,91.28762153994317,16,4A,,2024-04-15 04:06:20,7.814931500066189e-06,0.0001562986300013238,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c6ccf0e3b5dea7530396454301cc1,1250000000.0,0.0021654608189852014,0.0021654608189852014,130530.0
401562e19dee5f840ec0feeadd8ea05b,,select,584059,21.868357460163015,0,0.004490030484890153,0,2,656.0507238048905,16,"4A,6A",,2024-04-15 04:06:20,3.7442034897438466e-05,0.0011232610469231541,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c6ccf0e3b5dea7530396454301cc1,1250000000.0,0.0027128047777100887,0.0027128047777100887,402032.0
bcdc99b80aeb8ee8f85d4bf7447ead51,,select,584059,12.909530580029795,0,0.0036701938340519356,0,2,387.2859174008939,16,"6A,4A",,2024-04-15 04:06:20,2.210312756079402e-05,0.0006630938268238207,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c6ccf0e3b5dea7530396454301cc1,1250000000.0,0.0023026642733843528,0.0023026642733843528,1410091.0
9f2cb93dbe6552b82455f24f3d6bede7,,select,584059,0.16102168741778627,0,0.007062919683151242,0,1,3.2204337483557257,16,4A,,2024-04-15 04:06:20,2.7569421482724566e-07,5.513884296544914e-06,0.0031023784901758012,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c6ccf0e3b5dea7530396454301cc1,1250000000.0,0.00399870974673997,0.00399870974673997,7796.0
747,47a582e7b2913026432bbbca0e5443a7,select,8324127073,66732.0,0,0.018568330283415178,0,1,1334685.0,16,8A,,2024-04-15 04:07:04,8.016984980147278e-06,0.00016033969960294555,0.002068252326783868,0.07,True,True,False,False,1,0,normal,immediate,47a582e7b2913026432bbbca0e5443a7,17179869184.0,0.49687105369917683,0.49624962490936875,1401417.0
127,7a742e7262c23b69721db94ae1803898,select,0,152.0,0,0.0,0,1,3040.0,16,6A,,2024-04-15 04:07:56,2.520081638727098e-09,5.040163277454196e-08,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,7a742e7262c23b69721db94ae1803898,1250000000.0,0.001787189269868656,0.0016000339120990448,
844,dcfa4be27207be4d3b91b267f8c37349,select,161486287,10863.0,0,0.009145058553601955,0,1,217305.0,16,3A,,2024-04-15 04:07:58,6.72836374231403e-05,0.0013456727484628059,0.0,0.01,False,False,False,False,0,0,normal,immediate,dcfa4be27207be4d3b91b267f8c37349,17179869184.0,0.013972268312671857,0.013972268312671857,228168.0
578,2af85dd2d1e86f64b4720394e9364791,select,0,404947.0,0,0.0,0,1,8098985.0,16,9A,,2024-04-15 04:08:54,2.8975410450934013e-05,0.0005795082090186802,0.001034126163391934,0.01,False,False,False,True,0,1,incremental,immediate,2af85dd2d1e86f64b4720394e9364791,1250000000.0,0.0017355537010740319,0.0019682954378162686,
202,4e6940664de9f3f2b11c701847da319f,select,3705055033,45014.0,0,0.006846918125175504,0,1,900341.0,16,0A,,2024-04-15 04:09:00,1.2150202178948322e-05,0.00024300404357896642,0.0,0.03,False,False,False,False,0,0,normal,immediate,4e6940664de9f3f2b11c701847da319f,17179869184.0,0.21908604608918755,0.21908604608918755,945355.0
441,b107e36984fc9742642a7b998d0abf00,select,35921181572,60712.0,0,0.040937241206678014,0,1,1214279.0,16,9A,,2024-04-15 04:10:28,1.6902022316750256e-06,3.380404463350051e-05,0.0,0.24,False,False,False,False,0,0,normal,immediate,b107e36984fc9742642a7b998d0abf00,17179869184.0,2.111356577157409,2.111356577157409,1274991.0
56,7e2e5bf89902e4b3affafd8215ca8dfe,select,0,4598.0,0,0.0,0,2,138142.0,16,"0A,8A",,2024-04-15 04:10:40,4.3354197216776674e-05,0.0013006259165033003,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,7e2e5bf89902e4b3affafd8215ca8dfe,1250000000.0,0.0011546220682615398,0.0018505553455028321,
885,fb2c6b8cbf092f15d39cb0e6abd3e69a,select,0,246932.0,0,0.0,0,1,4938675.0,16,9A,,2024-04-15 04:10:52,0.00038692227393043903,0.00773844547860878,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,fb2c6b8cbf092f15d39cb0e6abd3e69a,1250000000.0,0.0015741027002864605,0.0015589624235862241,
707,d58c3e9bb210817fad1d3a8818934046,select,0,35399.0,0,0.0,0,1,707999.0,16,6A,,2024-04-15 04:11:15,2.0878843290775184e-05,0.00041757686581550367,0.0031023784901758012,0.0,False,False,False,True,0,1,incremental,immediate,d58c3e9bb210817fad1d3a8818934046,1250000000.0,0.0018105667343065914,0.0013793664631522554,
672,b363d075fe4f8b73750544ec7c2c031a,select,0,21107.0,0,0.0,0,1,423096.0,16,5A,,2024-04-15 04:12:08,2.283333996404346e-05,0.0004566667992808692,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,b363d075fe4f8b73750544ec7c2c031a,1250000000.0,0.0014302079806190271,0.0017308451480237135,
686,f8f4820cb0d16dc2450b6b271b595004,select,2127825574,1072.0,0,0.005440957767767689,0,1,21457.0,16,8A,,2024-04-15 04:12:15,5.042855562536152e-07,1.0085711125072305e-05,0.0,0.02,False,False,False,False,0,0,normal,immediate,f8f4820cb0d16dc2450b6b271b595004,17179869184.0,0.12657622837828,0.12657622837828,22529.0
215,88af32c56e9b9a639a6c209b60e3a0a7,select,7466210915,148.0,0,0.010361202033461364,0,1,2960.0,16,3A,,2024-04-15 04:13:16,1.9828574396610437e-08,3.965714879322088e-07,0.001034126163391934,0.05,True,True,False,False,1,0,normal,immediate,88af32c56e9b9a639a6c209b60e3a0a7,17179869184.0,0.44174985602097816,0.4410340713123934,3108.0
95,3c8d6986a54871b0ebfaf7d70c792b00,select,0,3432836.0,0,0.0,0,1,68656775.0,16,0A,,2024-04-15 04:13:21,0.0003784892068464816,0.007569784136929632,0.0031023784901758012,0.05,False,False,False,True,0,1,incremental,immediate,3c8d6986a54871b0ebfaf7d70c792b00,1250000000.0,0.004628665056003199,0.0042483508893671525,
693,211ddd47f69a4d0a9c127eac7f23d9ec,select,0,21733.0,0,0.0,0,1,434725.0,16,3A,,2024-04-15 04:13:57,3.315304079410951e-06,6.630608158821902e-05,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,211ddd47f69a4d0a9c127eac7f23d9ec,1250000000.0,0.0010433157802178022,0.0017116661610847373,
642,4d4851e64ea6d11523f3eec8e967872e,select,0,298.0,0,0.0,0,1,5961.0,16,1A,,2024-04-15 04:14:05,1.0685028163278116e-07,2.137005632655623e-06,0.0031023784901758012,0.0,False,False,False,True,0,1,incremental,immediate,4d4851e64ea6d11523f3eec8e967872e,1250000000.0,0.0013549910173197466,0.0014814886622394354,
209,06e2ea3b828f1346bb056af1cafa9ea8,select,0,638.0,0,0.0,0,2,19261.0,17,"2A,6A",,2024-04-15 04:18:19,5.319583301695026e-06,0.0001595874990508508,0.0031023784901758012,0.0,False,False,False,True,0,1,incremental,immediate,06e2ea3b828f1346bb056af1cafa9ea8,1250000000.0,0.001764536509295961,0.0011438049738582497,
117,d5d70e0c5bf1f6da83c0e6c2756a7aa3,select,2501056380,787065.0,0,0.013342814268560734,0,1,15741333.0,17,9A,,2024-04-15 04:19:42,0.0003146937372909281,0.006293874745818562,0.001034126163391934,0.04,False,False,False,False,0,0,normal,immediate,d5d70e0c5bf1f6da83c0e6c2756a7aa3,17179869184.0,0.15225204882678464,0.15225204882678464,16528398.0
27,dd574a5a4590a485d36a2bf2cacd63ef,select,806934365,152.0,0,0.008213281540373618,0,2,4571.0,17,"9A,4A",,2024-04-15 04:21:46,1.8911575453963007e-07,5.673472636188902e-06,0.002068252326783868,0.02,True,True,False,False,1,0,normal,immediate,dd574a5a4590a485d36a2bf2cacd63ef,17179869184.0,0.05238780645461266,0.05237086504254151,4723.0
475,ad92b6edaa1e1ff2facf5b9cd02b8a39,select,0,47107.0,0,0.0,0,1,942193.0,17,0A,,2024-04-15 04:22:05,7.687089710830291e-06,0.00015374179421660583,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,ad92b6edaa1e1ff2facf5b9cd02b8a39,1250000000.0,0.001978902548009585,0.0019133971644817694,
664,4d4851e64ea6d11523f3eec8e967872e,select,0,298.0,0,0.0,0,1,5962.0,17,4A,,2024-04-15 04:33:03,1.0685028163278116e-07,2.137005632655623e-06,0.0031023784901758012,0.0,False,False,False,True,0,1,incremental,immediate,4d4851e64ea6d11523f3eec8e967872e,1250000000.0,0.0013214466221365946,0.0013721813835621064,
787,b60ec0cee1ca6d24bf117caf61bbc7bb,select,0,6326.0,0,0.0,0,2,189857.0,17,"6A,4A",,2024-04-15 04:34:14,1.2022175316286442e-06,3.606652594885933e-05,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,b60ec0cee1ca6d24bf117caf61bbc7bb,1250000000.0,0.001087349787062746,0.0014056724554769623,
453,659d8e5909ccdf4b948a770f6e440822,insert,25603826161,0.0,509794,0.02904275211055621,0,1,0.0,17,6A,7A,2024-04-15 04:36:48,0.0,0.0,0.0062047569803516025,0.46,False,False,False,False,1,1,normal,immediate,659d8e5909ccdf4b948a770f6e440822,17179869184.0,1.5082685579474082,1.508506390811036,
7e2e5bf89902e4b3affafd8215ca8dfe,,select,509794,22.101709615929447,0,0.004744801987076934,0,2,663.0512884778834,17,"4A,7A",,2024-04-15 04:36:48,4.3354197216776674e-05,0.0013006259165033003,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,659d8e5909ccdf4b948a770f6e440822,1250000000.0,0.002780784315936942,0.002780784315936942,153776.0
1,ae8c35e083e4879120189cc0fe25e493,select,0,8716.0,0,0.0,0,1,174330.0,17,6A,,2024-04-15 04:41:54,1.0571586271045104e-05,0.00021143172542090207,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,ae8c35e083e4879120189cc0fe25e493,1250000000.0,0.0013667700098603892,0.0013665148231332155,
436,9d47cf199c599870f935bae5e69c2332,insert,334662257,0.0,347248,0.005595994842315706,0,2,0.0,17,"4A,8A",7A,2024-04-15 04:50:38,0.0,0.0,0.002068252326783868,0.2,False,False,False,False,1,1,normal,immediate,9d47cf199c599870f935bae5e69c2332,17179869184.0,0.0252267520578106,0.02584556099639579,
7e2e5bf89902e4b3affafd8215ca8dfe,,select,347248,15.054658275131267,0,0.004744801987076934,0,2,451.639748253938,17,"4A,7A",,2024-04-15 04:50:38,4.3354197216776674e-05,0.0013006259165033003,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,9d47cf199c599870f935bae5e69c2332,1250000000.0,0.0026505727490636903,0.0026505727490636903,153776.0
998,3fffaaaf73864f4a40c41108634988f7,select,0,29300.0,0,0.0,0,1,586056.0,17,4A,,2024-04-15 04:58:19,0.00010380484497930073,0.0020760968995860146,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,3fffaaaf73864f4a40c41108634988f7,1250000000.0,0.0013802335578102587,0.0015646466976807793,
762,4db13ea0d0124abb630c4d15d35c935c,insert,582832947,0.0,310264,0.001972849674376062,0,3,0.0,17,"9A,2A,1A",7A,2024-04-15 05:03:30,0.0,0.0,0.001034126163391934,0.18,False,False,False,False,1,1,normal,immediate,4db13ea0d0124abb630c4d15d35c935c,17179869184.0,0.037805534223874,0.037851817082906386,
7e2e5bf89902e4b3affafd8215ca8dfe,,select,310264,13.451246645265998,0,0.004744801987076934,0,2,403.53739935797995,17,"4A,7A",,2024-04-15 05:03:30,4.3354197216776674e-05,0.0013006259165033003,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,4db13ea0d0124abb630c4d15d35c935c,1250000000.0,0.0026209457844552694,0.0026209457844552694,153776.0
822,e9b6f5fb4f5f5fdd8b15321d9dcb1ea4,select,0,9641.0,0,0.0,0,1,192869.0,17,4A,,2024-04-15 05:03:38,7.926886750310311e-06,0.00015853773500620622,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,e9b6f5fb4f5f5fdd8b15321d9dcb1ea4,1250000000.0,0.001358043138398864,0.0013005886364787919,
699,3e8d2c24d406b2160462172bcf084479,select,0,263540.0,0,0.0,0,1,5270858.0,17,4A,,2024-04-15 05:05:24,1.269005105365376e-05,0.0002538010210730752,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,3e8d2c24d406b2160462172bcf084479,1250000000.0,0.0020527193137608014,0.0012507189252343493,
538,923cd5ca205fd127c51551d32e20fca8,select,0,18297.0,0,0.0,0,2,549084.0,17,"0A,2A",,2024-04-15 05:06:00,1.9106847006394927e-06,5.732054101918478e-05,0.004136504653567736,0.0,False,False,False,True,0,1,incremental,immediate,923cd5ca205fd127c51551d32e20fca8,1250000000.0,0.0019011363389284525,0.001280617626877222,
395,3066782c85c0c7f9e132696738735e40,select,5858846531,7765.0,0,0.008678747583225404,0,1,155350.0,17,4A,,2024-04-15 05:08:01,1.3257929614741335e-06,2.651585922948267e-05,0.0,0.04,False,False,False,False,0,0,normal,immediate,3066782c85c0c7f9e132696738735e40,17179869184.0,0.3453691260121055,0.3453691260121055,163115.0
263,856cd1f7b81aacd733582e8f2dbb6c7f,select,0,30634.0,0,0.0,0,1,612721.0,18,2A,,2024-04-15 05:14:43,0.00012707508297667082,0.002541501659533417,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,856cd1f7b81aacd733582e8f2dbb6c7f,1250000000.0,0.0014278992114687063,0.001447352099189512,
985,d9d841eda91f7146645979668831ed07,insert,644823176,0.0,139207,0.0084549688529025,0,1,0.0,18,6A,5A,2024-04-15 05:15:02,0.0,0.0,0.001034126163391934,0.09,False,False,False,False,1,1,normal,immediate,d9d841eda91f7146645979668831ed07,17179869184.0,0.044649704551716976,0.0446037851142226,
dc16417ab87b2a0777293d4fbc06ed9c,,select,139207,0.015715605235852994,0,0.029550380368496845,0,2,0.4714681570755898,18,"5A,1A",,2024-04-15 05:15:02,1.1289378577121117e-07,3.3868135731363354e-06,0.004136504653567736,0.04,True,True,False,False,0,0,incremental,triggered_by_write,d9d841eda91f7146645979668831ed07,1250000000.0,0.014886556173995433,0.014886556173995433,99437.0
fb2c6b8cbf092f15d39cb0e6abd3e69a,,select,139207,53.862288987034624,0,0.004145022909660248,0,1,1077.2457797406926,18,5A,,2024-04-15 05:15:02,0.00038692227393043903,0.00773844547860878,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,d9d841eda91f7146645979668831ed07,1250000000.0,0.0021847819412851065,0.0021847819412851065,5272318.0
4b2956965d0eceed1934538737e23194,,select,139207,1.6924209313927383,0,0.009095902207937143,0,1,33.84841862785476,18,5A,,2024-04-15 05:15:02,1.215758497340463e-05,0.0002431516994680926,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,d9d841eda91f7146645979668831ed07,1250000000.0,0.004659345136640219,0.004659345136640219,1466518.0
31736ac9ba5259e695f25feb3ededa1b,,select,139207,0.21820210847267524,0,0.01222494736923654,0,2,6.5460632541802575,18,"5A,9A",,2024-04-15 05:15:02,1.5674650590320547e-06,4.7023951770961645e-05,0.001034126163391934,0.02,True,True,False,False,0,0,incremental,triggered_by_write,d9d841eda91f7146645979668831ed07,1250000000.0,0.0062238446960305605,0.0062238446960305605,460792.0
1f61c6621531d0b65c54a0e259e22b03,,select,139207,2.401692747706572,0,0.007630377987054208,0,1,48.033854954131435,18,5A,,2024-04-15 05:15:02,1.7252672262936288e-05,0.00034505344525872573,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,d9d841eda91f7146645979668831ed07,1250000000.0,0.003926594941965266,0.003926594941965266,349433.0
82a1e208b12b0ed0e5bd248892ffa119,,select,139207,0.11388726659086232,0,0.010196859870718819,0,1,2.2777453318172465,18,5A,,2024-04-15 05:15:02,8.181145099805492e-07,1.6362290199610985e-05,0.001034126163391934,0.02,True,True,False,False,0,0,incremental,triggered_by_write,d9d841eda91f7146645979668831ed07,1250000000.0,0.005209797448665488,0.005209797448665488,65865.0
281,2693627919fc752727676f3efb869b7f,insert,617295432,0.0,191630,0.004209637683615976,0,1,0.0,18,4A,5A,2024-04-15 05:15:15,0.0,0.0,0.001034126163391934,0.12,False,False,False,False,1,1,normal,immediate,2693627919fc752727676f3efb869b7f,17179869184.0,0.040673343190201945,0.040501659121599434,
dc16417ab87b2a0777293d4fbc06ed9c,,select,191630,0.021633836167337196,0,0.029550380368496845,0,2,0.649015085020116,18,"5A,1A",,2024-04-15 05:15:15,1.1289378577121117e-07,3.3868135731363354e-06,0.004136504653567736,0.04,True,True,False,False,0,0,incremental,triggered_by_write,2693627919fc752727676f3efb869b7f,1250000000.0,0.014928494720767559,0.014928494720767559,99437.0
fb2c6b8cbf092f15d39cb0e6abd3e69a,,select,191630,74.14591535329004,0,0.004145022909660248,0,1,1482.9183070658005,18,5A,,2024-04-15 05:15:15,0.00038692227393043903,0.00773844547860878,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,2693627919fc752727676f3efb869b7f,1250000000.0,0.002227061106208059,0.002227061106208059,5272318.0
4b2956965d0eceed1934538737e23194,,select,191630,2.3297580084535294,0,0.009095902207937143,0,1,46.59516016907058,18,5A,,2024-04-15 05:15:15,1.215758497340463e-05,0.0002431516994680926,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,2693627919fc752727676f3efb869b7f,1250000000.0,0.004701294243903113,0.004701294243903113,1466518.0
31736ac9ba5259e695f25feb3ededa1b,,select,191630,0.30037332926231264,0,0.01222494736923654,0,2,9.01119987786938,18,"5A,9A",,2024-04-15 05:15:15,1.5674650590320547e-06,4.7023951770961645e-05,0.001034126163391934,0.02,True,True,False,False,0,0,incremental,triggered_by_write,2693627919fc752727676f3efb869b7f,1250000000.0,0.006265785133876836,0.006265785133876836,460792.0
1f61c6621531d0b65c54a0e259e22b03,,select,191630,3.306129585746481,0,0.007630377987054208,0,1,66.12259171492961,18,5A,,2024-04-15 05:15:15,1.7252672262936288e-05,0.00034505344525872573,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,2693627919fc752727676f3efb869b7f,1250000000.0,0.003968548536504145,0.003968548536504145,349433.0
82a1e208b12b0ed0e5bd248892ffa119,,select,191630,0.15677528354757264,0,0.010196859870718819,0,1,3.135505670951453,18,5A,,2024-04-15 05:15:15,8.181145099805492e-07,1.6362290199610985e-05,0.001034126163391934,0.02,True,True,False,False,0,0,incremental,triggered_by_write,2693627919fc752727676f3efb869b7f,1250000000.0,0.005251736569184173,0.005251736569184173,65865.0
507,334283e482c6c7d18cf9e3af19bc3319,insert,188862951,0.0,289068,0.0018631101004324341,0,2,0.0,18,"6A,7A",5A,2024-04-15 05:15:37,0.0,0.0,0.002068252326783868,0.17,False,False,False,False,1,1,normal,immediate,334283e482c6c7d18cf9e3af19bc3319,17179869184.0,0.01470366395686549,0.015616809568513714,
dc16417ab87b2a0777293d4fbc06ed9c,,select,289068,0.03263398086531247,0,0.029550380368496845,0,2,0.9790194259593742,18,"5A,1A",,2024-04-15 05:15:37,1.1289378577121117e-07,3.3868135731363354e-06,0.004136504653567736,0.04,True,True,False,False,0,0,incremental,triggered_by_write,334283e482c6c7d18cf9e3af19bc3319,1250000000.0,0.015006445393571148,0.015006445393571148,99437.0
fb2c6b8cbf092f15d39cb0e6abd3e69a,,select,289068,111.84684788052415,0,0.004145022909660248,0,1,2236.9369576104828,18,5A,,2024-04-15 05:15:37,0.00038692227393043903,0.00773844547860878,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,334283e482c6c7d18cf9e3af19bc3319,1250000000.0,0.002305644881874517,0.002305644881874517,5272318.0
4b2956965d0eceed1934538737e23194,,select,289068,3.5143687730921296,0,0.009095902207937143,0,1,70.28737546184259,18,5A,,2024-04-15 05:15:37,1.215758497340463e-05,0.0002431516994680926,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,334283e482c6c7d18cf9e3af19bc3319,1250000000.0,0.00477926454536396,0.00477926454536396,1466518.0
